#### EXPORT DONNEES METEO POUR "RABAT" (LAT/LON: 33.9715904/-6.8498129)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2009-01-01,19,14,15,14,18,15,2.7,89,9.625,1024,23.875,19,13,13,176,113,113,0,4,10,météo favorable
2009-01-02,16,14,16,14,15,15,2.8,83,9.875,1023,67.125,16,14,13,116,122,353,0,4,5,météo défavorable
2009-01-03,16,14,28,14,15,15,6.4,86,9.75,1023,55.625,16,14,12,116,296,353,0,3,8.3,météo correcte
2009-01-04,15,13,12,13,15,14,7.1,87,9.25,1021,35.375,15,11,12,353,116,113,0,3,10,météo correcte
2009-01-05,15,12,10,12,15,14,3.3,88,9.25,1020,38.875,15,11,12,176,176,176,0,3,10,météo correcte
2009-01-06,14,11,9,11,14,12,3.8,84,9.5,1017,43.25,14,10,12,176,176,176,0,3,10,météo correcte
2009-01-07,13,11,13,11,13,10,4.7,85,9.75,1017,36.75,13,9,10,353,176,113,0,3,10,météo correcte
2009-01-08,12,11,18,11,12,10,4.9,83,9.75,1016,65.75,12,8,9,119,353,353,0,3,6.7,météo défavorable
2009-01-09,13,6,9,6,13,11,0.8,79,9.875,1020,29,13,7,6,116,113,116,0,3,10,météo correcte
2009-01-10,10,9,10,9,10,10,0.9,76,9.875,1020,46.5,10,7,8,119,116,113,0,2,10,météo défavorable
2009-01-11,12,6,20,6,11,11,0.5,83,10,1024,17.25,12,7,3,113,116,113,0,3,10.1,météo défavorable
2009-01-12,14,8,12,8,14,12,0,86,10,1028,4.125,14,8,6,113,113,113,0,4,10.1,météo correcte
2009-01-13,15,9,15,9,15,12,2.7,88,9.25,1027,23.5,15,10,8,113,113,263,0,4,10.1,météo correcte
2009-01-14,16,12,10,12,15,12,2.4,88,8.875,1025,43.375,16,10,10,116,116,113,0,3,10.1,météo correcte
2009-01-15,17,10,15,10,16,14,0,88,10,1020,29.875,17,10,8,113,113,119,0,4,10,météo correcte
2009-01-16,16,12,9,12,15,13,1.6,89,8.125,1019,60.75,16,11,11,116,116,353,0,3,10.1,météo correcte
2009-01-17,16,10,14,10,15,13,1.5,93,9.125,1024,30.25,16,10,10,116,116,113,0,3,10.1,météo correcte
2009-01-18,17,11,9,11,17,13,0,87,10,1028,9.75,17,10,11,113,113,113,0,4,10.1,météo correcte
2009-01-19,14,10,21,10,14,14,0.5,86,8,1027,54.625,14,12,9,116,122,266,0,4,5.1,météo correcte
2009-01-20,14,11,28,14,12,11,16,89,8.25,1019,73.625,14,13,8,296,302,113,0,3,8.3,météo très défavorable
2009-01-21,13,9,21,9,13,10,1,70,9.875,1027,30.625,13,7,7,113,113,113,0,3,10.2,météo correcte
2009-01-22,16,11,20,11,14,14,0,79,10,1028,46.75,16,8,8,116,113,116,0,3,10.2,météo correcte
2009-01-23,18,13,27,13,16,17,1.5,81,6,1027,93.25,18,14,11,122,266,266,0,4,5.1,météo défavorable
2009-01-24,16,14,21,16,16,15,3.7,93,8,1024,79.5,16,15,16,353,353,353,0,4,5.1,météo défavorable
2009-01-25,15,14,22,15,14,14,1.5,86,9.875,1019,52.125,15,12,13,116,119,353,0,4,6.7,météo correcte
2009-01-26,14,12,20,12,14,13,3.7,78,9.5,1025,17.625,14,9,10,176,176,113,0,3,10.2,météo correcte
2009-01-27,16,11,12,11,16,13,0.4,82,10,1027,25.625,16,9,11,119,113,113,0,4,10.3,météo correcte
2009-01-28,16,9,12,9,15,13,0,86,10,1027,6.125,16,10,8,113,113,113,0,4,10.3,météo correcte
2009-01-29,18,10,9,10,18,14,0,89,10,1023,5.75,18,10,10,113,113,113,0,4,10.3,météo favorable
2009-01-30,20,12,17,12,20,16,0.3,63,9,1018,15.875,20,9,10,113,113,116,0,5,10.3,météo favorable
2009-01-31,14,11,22,11,14,12,4.5,81,9.75,1018,42.75,14,9,9,353,176,113,0,3,10.3,météo correcte
2009-02-01,15,11,47,11,13,15,13,87,9.25,1011,66.75,15,12,8,296,122,176,0,4,10,météo défavorable
2009-02-02,14,13,39,13,13,13,19.9,90,8.375,1004,83,14,11,10,353,293,353,0,3,5.2,météo très défavorable
2009-02-03,16,13,21,13,15,15,8,86,8.625,1011,46,16,11,11,353,176,176,0,3,10,météo correcte
2009-02-04,17,13,26,13,17,15,2.5,89,9.375,1010,40.875,17,12,12,263,113,113,0,3,10.8,météo correcte
2009-02-05,14,12,46,12,14,14,11.4,86,9.25,1006,86.875,14,10,9,353,353,116,0,3,7,météo défavorable
2009-02-06,13,11,27,11,13,11,6.4,90,9.5,1014,60.625,13,10,10,122,176,176,0,3,10.1,météo correcte
2009-02-07,13,11,28,11,11,12,11.1,91,9.25,1017,83.5,13,10,8,200,296,119,0,3,5.4,météo défavorable
2009-02-08,16,12,10,12,15,13,1.8,83,9.875,1026,24.375,16,10,11,353,113,113,0,3,10.9,météo correcte
2009-02-09,17,9,11,9,17,14,0,87,10,1026,4.375,17,10,8,113,113,113,0,4,10.9,météo correcte
2009-02-10,17,11,14,11,17,14,0,85,10,1026,44.125,17,12,11,119,119,113,0,4,8.5,météo correcte
2009-02-11,17,11,17,11,17,15,0,90,10,1026,15.875,17,11,10,113,113,113,0,4,10.9,météo correcte
2009-02-12,18,11,14,11,18,15,0,88,10,1021,0,18,11,11,113,113,113,0,5,10.9,météo favorable
2009-02-13,19,11,13,11,19,15,0,85,10,1018,2.375,19,11,11,113,113,113,0,5,11,météo favorable
2009-02-14,20,11,9,11,20,16,0,71,10,1015,18.5,20,10,10,116,113,113,0,5,10.1,météo favorable
2009-02-15,19,11,10,11,19,16,0,68,10,1014,24.625,19,10,11,116,113,116,0,5,11,météo favorable
2009-02-16,19,11,15,11,19,16,0,80,10,1016,8.375,19,11,10,113,113,113,0,5,11,météo favorable
2009-02-17,19,11,15,11,19,15,0,80,10,1019,5.75,19,10,10,113,113,113,0,5,11,météo favorable
2009-02-18,18,10,15,10,18,15,0,82,10,1021,8.875,18,11,9,113,113,113,0,4,11.1,météo favorable
2009-02-19,20,11,10,11,20,15,0,79,10,1021,6.5,20,10,11,113,113,113,0,5,11.1,météo favorable
2009-02-20,19,12,12,12,18,16,0.1,86,9.625,1020,36.875,19,10,12,116,113,200,0,5,11.1,météo favorable
2009-02-21,19,11,17,11,18,16,0,76,10,1025,6.375,19,10,10,113,113,113,0,5,11.1,météo favorable
2009-02-22,19,10,14,10,18,16,0,82,10,1026,0,19,9,9,113,113,113,0,5,11.1,météo favorable
2009-02-23,22,11,10,11,22,17,0,65,10,1023,1.125,24,9,10,113,113,113,0,5,11.2,météo favorable
2009-02-24,20,13,15,13,19,17,0,62,10,1017,9.75,20,8,13,113,113,113,0,5,11.2,météo favorable
2009-02-25,22,12,18,12,20,19,0,57,10,1017,3.25,24,9,11,113,113,113,0,5,11.2,météo favorable
2009-02-26,21,14,28,14,21,15,0,55,10,1017,16.625,21,12,13,113,113,116,0,5,11.2,météo favorable
2009-02-27,19,13,15,13,19,14,3,69,9.5,1016,36.5,19,12,13,116,116,116,0,5,11.6,météo favorable
2009-02-28,18,13,21,13,18,16,3.1,87,9.375,1017,37.375,18,12,13,176,176,176,0,4,11.6,météo favorable
2009-03-01,17,14,18,14,17,15,0.7,87,9.75,1019,37.5,17,12,12,116,176,116,0,5,11.6,météo correcte
2009-03-02,16,12,13,12,16,13,6.1,91,7.375,1019,85.125,16,12,12,266,122,296,0,4,5.9,météo défavorable
2009-03-03,15,11,16,11,15,13,8.2,90,9,1016,38.875,15,11,10,176,113,113,0,3,11.6,météo correcte
2009-03-04,14,12,34,12,14,14,5.8,86,8.75,1021,69.75,14,13,11,119,353,296,0,3,7.3,météo défavorable
2009-03-05,15,14,27,14,14,15,3.4,89,5.75,1021,79.125,15,13,12,266,296,176,0,3,7.3,météo défavorable
2009-03-06,17,14,13,14,15,15,0.4,81,10,1024,64.25,17,11,13,119,116,113,0,3,10.2,météo correcte
2009-03-07,18,12,17,12,18,16,0.1,91,10,1023,31.125,18,13,12,116,113,113,0,4,11.6,météo favorable
2009-03-08,19,12,12,12,19,16,0,91,10,1017,18.5,19,13,11,113,116,113,0,5,11.6,météo favorable
2009-03-09,22,14,12,14,22,18,0,82,10,1019,20.25,25,13,15,113,113,113,0,5,11.6,météo favorable
2009-03-10,22,15,17,15,22,20,0,85,10,1019,17.125,25,14,15,113,113,113,0,5,11.6,météo favorable
2009-03-11,22,14,18,14,21,20,0,85,10,1018,5.75,25,14,13,113,113,113,0,5,11.6,météo favorable
2009-03-12,24,15,13,15,23,22,0,79,10,1016,4,25,14,14,113,113,113,0,6,11.6,météo idéale
2009-03-13,25,15,10,15,25,21,0,75,10,1016,4.625,26,13,15,113,113,113,0,6,11.6,météo idéale
2009-03-14,23,17,15,17,23,19,0,67,10,1018,1.625,25,15,17,113,113,113,0,6,11.6,météo favorable
2009-03-15,23,15,15,15,23,20,0,84,10,1019,9.25,25,15,16,113,113,113,0,5,11.6,météo favorable
2009-03-16,25,15,18,15,25,22,0,72,10,1016,8.375,25,12,15,113,113,113,0,6,11.6,météo idéale
2009-03-17,26,16,23,16,25,23,0,55,10,1014,2.25,26,10,16,113,113,113,0,6,11.6,météo idéale
2009-03-18,24,15,16,15,24,20,0.4,59,10,1014,11.5,25,13,14,113,113,113,0,6,11.6,météo idéale
2009-03-19,22,17,13,17,22,19,0.8,68,10,1016,28.875,25,14,17,116,386,113,0,5,11.6,météo correcte
2009-03-20,21,14,19,14,21,18,0,85,10,1018,21.625,21,13,13,116,113,113,0,5,11.6,météo favorable
2009-03-21,21,14,18,14,21,18,0,89,10,1018,10.875,24,14,15,113,113,113,0,5,11.6,météo favorable
2009-03-22,22,13,18,13,22,21,0,88,10,1017,4.5,24,12,13,113,113,113,0,5,11.6,météo favorable
2009-03-23,25,14,16,14,25,21,0,61,10,1015,14.5,26,12,13,113,116,113,0,6,11.6,météo favorable
2009-03-24,22,15,18,15,22,19,0.3,74,9.875,1012,14.875,25,14,15,113,113,200,0,5,11.6,météo favorable
2009-03-25,20,14,20,14,20,17,0,93,10,1013,16.375,20,14,14,113,113,113,0,5,11.6,météo favorable
2009-03-26,21,12,18,12,21,17,0,95,8,1013,22,21,14,12,143,113,116,0,5,11.6,météo favorable
2009-03-27,20,12,23,12,20,15,13.5,89,9.375,1012,23.75,20,14,12,113,113,200,0,5,10.2,météo défavorable
2009-03-28,17,13,23,13,17,15,11.2,87,8.875,1008,57,17,13,12,293,116,116,0,3,10.2,météo correcte
2009-03-29,15,13,26,13,15,14,3.3,72,9.75,1014,44,15,11,11,119,119,113,0,3,10.2,météo correcte
2009-03-30,16,11,18,11,15,14,1.3,77,9.625,1016,18.125,16,8,9,176,176,113,0,4,10.2,météo correcte
2009-03-31,17,11,14,11,17,15,1.1,86,9.875,1016,13,17,9,10,113,113,113,0,4,11.6,météo correcte
2009-04-01,17,11,16,11,16,15,0,81,10,1018,12.125,17,9,10,113,113,113,0,4,11.6,météo correcte
2009-04-02,17,11,18,11,17,15,0,84,10,1020,6.5,17,9,11,113,113,113,0,5,11.6,météo correcte
2009-04-03,18,11,17,11,18,15,0,86,10,1022,2.875,18,10,10,113,113,113,0,5,11.6,météo favorable
2009-04-04,20,10,18,10,20,18,0,88,10,1023,4.125,20,10,10,113,113,113,0,5,11.6,météo favorable
2009-04-05,24,13,15,13,23,21,0,74,10,1022,6.625,25,13,13,113,113,113,0,5,11.6,météo favorable
2009-04-06,23,16,19,16,23,18,0,57,10,1017,6.75,25,13,16,113,113,113,0,5,11.6,météo favorable
2009-04-07,17,13,21,13,17,15,0.7,88,9.875,1022,26.625,17,12,13,119,176,113,0,5,10.3,météo correcte
2009-04-08,19,10,22,10,18,17,0,76,10,1022,5.75,19,9,8,113,113,113,0,5,11.6,météo favorable
2009-04-09,19,11,21,11,19,16,0,79,10,1015,1.75,19,10,11,113,113,113,0,5,11.6,météo favorable
2009-04-10,17,12,20,12,17,15,0.5,89,10,1017,42.375,17,11,12,116,119,116,0,5,8.9,météo correcte
2009-04-11,18,12,26,12,18,17,0.5,75,9.75,1017,29,18,12,11,116,116,176,0,5,10.3,météo favorable
2009-04-12,18,14,21,14,18,15,0,79,10,1019,24,18,11,13,116,113,113,0,5,11.6,météo favorable
2009-04-13,19,12,19,12,18,16,0,85,10,1019,22.875,19,12,11,116,113,113,0,5,11.6,météo favorable
2009-04-14,18,12,22,12,18,16,0,91,10,1015,32.625,18,12,12,116,116,113,0,5,10.3,météo favorable
2009-04-15,17,13,24,13,17,16,1.3,81,9.625,1017,34.625,17,10,11,176,353,116,0,5,10.3,météo correcte
2009-04-16,18,15,18,15,18,17,1.3,76,10,1021,49,18,11,13,353,116,113,0,4,10.4,météo favorable
2009-04-17,19,13,18,13,19,16,0,85,10,1021,9.375,19,11,13,113,113,113,0,5,11.6,météo favorable
2009-04-18,19,14,21,14,19,17,0.2,78,10,1020,48,19,13,13,122,116,113,0,5,10.4,météo favorable
2009-04-19,17,15,21,15,16,17,2.4,87,8.75,1024,45.625,17,13,14,266,353,113,0,5,9.2,météo correcte
2009-04-20,20,12,21,12,20,17,0,87,10,1025,2.25,20,12,12,113,113,113,0,5,11.6,météo favorable
2009-04-21,20,12,22,12,20,18,0,90,10,1025,4.75,20,13,12,113,113,113,0,5,11.6,météo favorable
2009-04-22,23,13,23,13,23,21,0,80,10,1021,3.875,24,12,12,113,113,113,0,5,11.6,météo favorable
2009-04-23,26,14,21,14,26,24,0,53,10,1016,0.125,26,9,13,113,113,113,0,6,11.6,météo favorable
2009-04-24,25,18,21,18,25,20,0,45,10,1013,2.5,25,13,18,113,113,113,0,6,11.6,météo idéale
2009-04-25,18,16,24,16,18,15,0,80,10,1019,23.25,18,13,16,116,116,116,0,5,11.6,météo favorable
2009-04-26,16,13,32,13,14,15,6.1,82,9.625,1022,27.125,16,10,11,116,176,113,0,4,10.4,météo correcte
2009-04-27,17,11,22,11,17,15,0,83,10,1022,6,17,9,11,113,113,113,0,5,11.6,météo correcte
2009-04-28,18,11,19,11,18,17,0,83,10,1021,5.625,18,11,11,113,113,113,0,5,11.6,météo favorable
2009-04-29,19,12,20,12,19,17,0,90,10,1023,11.625,19,12,11,113,113,113,0,5,11.6,météo favorable
2009-04-30,19,13,19,13,19,17,0,90,10,1023,26.25,19,12,13,119,113,113,0,5,11.6,météo favorable
2009-05-01,20,12,22,12,20,18,0,91,10,1024,4.875,20,13,12,113,113,113,0,5,11.6,météo favorable
2009-05-02,27,16,22,16,25,26,0,66,10,1017,0.625,26,12,16,113,113,113,0,6,11.6,météo idéale
2009-05-03,24,18,22,18,24,20,0.7,56,10,1017,12.25,25,14,18,113,113,113,0,6,11.6,météo idéale
2009-05-04,23,17,17,17,23,19,0.3,75,9.875,1017,28.75,25,14,17,113,113,116,0,5,11.6,météo favorable
2009-05-05,25,17,25,17,25,23,0.1,76,10,1019,9.5,26,13,18,113,113,113,0,6,11.6,météo idéale
2009-05-06,27,18,22,18,27,25,0,61,10,1019,3.5,26,12,18,113,113,113,0,6,11.6,météo idéale
2009-05-07,27,20,19,20,27,24,0,60,10,1017,1.625,27,14,20,113,113,113,0,6,11.6,météo idéale
2009-05-08,27,18,24,18,27,24,0,64,10,1015,22.25,27,13,18,119,113,113,0,6,11.6,météo idéale
2009-05-09,24,20,21,20,20,24,3.2,77,9.75,1013,29.75,25,15,20,116,293,113,0,6,10.4,météo correcte
2009-05-10,22,16,21,16,22,19,0,89,10,1015,3.125,25,16,16,113,113,113,0,6,11.6,météo favorable
2009-05-11,21,15,19,15,21,19,0,84,10,1016,5.125,24,15,15,113,113,113,0,5,11.6,météo favorable
2009-05-12,20,15,19,15,20,18,0,93,10,1018,13.5,20,14,16,113,113,113,0,5,11.6,météo favorable
2009-05-13,19,15,20,15,19,17,0.3,84,10,1020,40.5,19,13,15,122,116,113,0,5,10.4,météo favorable
2009-05-14,20,14,22,14,20,18,0,89,10,1021,31.625,20,14,14,116,113,113,0,5,11.6,météo favorable
2009-05-15,20,14,22,14,20,18,0,85,10,1020,6,20,12,15,113,113,113,0,5,11.6,météo favorable
2009-05-16,22,15,23,15,22,20,0,82,10,1017,6.875,25,13,15,113,113,116,0,5,11.6,météo favorable
2009-05-17,22,15,23,15,22,19,0,90,10,1019,15.25,25,13,15,116,113,113,0,5,11.6,météo favorable
2009-05-18,21,16,22,16,21,18,0,87,10,1019,9.125,24,13,16,113,113,113,0,5,11.6,météo favorable
2009-05-19,21,15,22,15,21,19,0,78,10,1018,21.375,24,13,15,116,113,116,0,5,11.6,météo favorable
2009-05-20,23,17,20,17,23,20,0,76,10,1015,11.75,25,14,17,113,113,113,0,6,11.6,météo favorable
2009-05-21,22,16,20,16,22,18,0,81,10,1017,14.25,25,14,16,113,113,116,0,5,11.6,météo favorable
2009-05-22,21,15,22,15,21,18,0,87,10,1017,5.375,24,13,15,113,113,113,0,5,11.6,météo favorable
2009-05-23,20,16,20,16,20,18,0.1,84,10,1019,23.125,20,14,16,113,113,116,0,5,11.6,météo favorable
2009-05-24,21,16,21,16,21,18,0.2,83,10,1020,22.625,21,13,16,116,116,113,0,5,11.6,météo favorable
2009-05-25,20,15,24,15,20,18,0,89,10,1019,1.875,20,14,15,113,113,113,0,5,11.6,météo favorable
2009-05-26,22,15,23,15,22,21,0,92,10,1019,2.5,25,14,15,113,113,113,0,6,11.6,météo favorable
2009-05-27,29,17,24,17,27,28,0,67,10,1016,0,28,16,17,113,113,113,0,6,11.6,météo idéale
2009-05-28,32,21,21,21,31,31,0,55,10,1011,4.125,31,13,21,113,113,113,0,7,11.6,météo idéale
2009-05-29,28,22,23,22,28,21,0,53,10,1010,27.375,28,16,22,113,113,116,0,6,11.6,météo idéale
2009-05-30,24,20,18,20,23,20,0,78,9.875,1013,28.75,25,18,20,113,116,116,0,6,11.6,météo favorable
2009-05-31,26,20,22,20,26,23,0,89,10,1016,0.875,27,18,20,113,113,113,0,6,11.6,météo idéale
2009-06-01,26,20,25,20,26,24,0,81,10,1017,1.875,27,17,20,113,113,113,0,6,11.6,météo idéale
2009-06-02,25,20,23,20,25,21,0,77,10,1018,1.25,26,18,20,113,113,113,0,6,11.6,météo idéale
2009-06-03,22,17,22,17,22,19,0,90,10,1019,11.25,25,16,17,113,113,113,0,5,11.6,météo favorable
2009-06-04,21,16,20,16,21,20,0,91,10,1018,13,25,15,16,116,113,113,0,5,11.6,météo favorable
2009-06-05,22,17,22,17,22,20,0,89,10,1018,7.875,25,15,17,113,113,113,0,6,11.6,météo favorable
2009-06-06,22,17,23,17,22,20,0,84,10,1016,21.625,25,15,17,116,113,113,0,6,11.6,météo favorable
2009-06-07,22,17,22,17,22,20,0,85,10,1016,8,25,14,17,113,113,113,0,6,11.6,météo favorable
2009-06-08,23,16,22,16,23,20,0,89,10,1019,4.25,25,16,16,113,113,113,0,6,11.6,météo favorable
2009-06-09,23,17,22,17,23,21,0,90,10,1020,10.375,25,15,17,113,113,113,0,6,11.6,météo favorable
2009-06-10,25,17,23,17,24,24,0,72,10,1019,6.125,26,15,17,113,113,113,0,6,11.6,météo idéale
2009-06-11,29,20,24,20,29,28,0,77,10,1018,2.875,29,18,20,113,113,113,0,7,11.6,météo idéale
2009-06-12,32,23,8,23,29,32,0,56,10,1016,23.875,32,16,23,113,116,116,0,7,11.6,météo favorable
2009-06-13,32,25,28,25,32,30,0,51,10,1016,9.5,32,15,25,113,113,113,0,7,11.6,météo idéale
2009-06-14,29,23,16,23,28,29,0,65,10,1016,8.5,30,17,23,113,113,113,0,7,11.6,météo idéale
2009-06-15,27,24,15,24,27,21,11.3,60,8.875,1017,37.125,28,18,24,116,116,305,0,6,11.6,météo correcte
2009-06-16,27,22,22,22,27,25,0.2,78,10,1015,5.5,28,19,22,113,113,113,0,6,11.6,météo idéale
2009-06-17,29,22,17,22,29,27,0,79,10,1015,8,30,18,22,113,113,113,0,7,11.6,météo idéale
2009-06-18,31,24,22,24,31,27,0.1,60,10,1018,9.5,31,18,24,113,113,113,0,7,11.6,météo idéale
2009-06-19,29,23,24,23,29,26,0.2,70,10,1019,13.25,30,18,23,113,113,113,0,7,11.6,météo idéale
2009-06-20,31,24,21,24,31,27,0.2,69,9.875,1018,15.375,32,18,24,113,113,113,0,7,11.6,météo idéale
2009-06-21,29,24,18,24,29,26,0.2,74,10,1018,8,30,20,24,113,113,116,0,7,11.6,météo idéale
2009-06-22,28,22,21,22,28,24,0.2,78,10,1018,8.375,29,18,22,113,113,113,0,6,11.6,météo idéale
2009-06-23,26,22,21,22,26,24,0,76,10,1019,4.375,27,18,22,113,113,113,0,6,11.6,météo idéale
2009-06-24,25,20,22,20,25,21,0,83,10,1018,11.375,27,19,20,113,113,116,0,6,11.6,météo idéale
2009-06-25,24,20,20,20,24,22,0,87,10,1018,10,26,17,20,113,113,113,0,6,11.6,météo idéale
2009-06-26,25,19,22,19,25,23,0,83,10,1018,4,26,17,19,113,113,113,0,6,11.6,météo idéale
2009-06-27,25,20,22,20,25,23,0,78,10,1018,0.75,26,16,20,113,113,113,0,6,11.6,météo idéale
2009-06-28,26,19,22,19,26,24,0,78,10,1017,5.5,26,16,19,113,113,113,0,6,11.6,météo idéale
2009-06-29,27,19,23,19,27,24,0,78,10,1019,5.125,27,16,19,113,113,113,0,6,11.6,météo idéale
2009-06-30,26,20,22,20,26,24,0,88,10,1020,2.375,28,20,20,113,113,113,0,6,11.6,météo idéale
2009-07-01,27,21,22,21,27,25,0,91,10,1020,3.875,28,20,21,113,113,113,0,6,11.6,météo idéale
2009-07-02,27,22,23,22,27,25,0,88,10,1020,3.25,29,20,22,113,113,113,0,7,11.6,météo idéale
2009-07-03,28,23,25,23,28,26,0,79,10,1019,8,29,19,23,113,113,113,0,7,11.6,météo idéale
2009-07-04,28,22,25,22,28,26,0,85,10,1017,0.5,30,19,22,113,113,113,0,7,11.6,météo idéale
2009-07-05,27,22,26,22,27,24,0,77,10,1016,7,28,20,22,113,113,113,0,6,11.6,météo idéale
2009-07-06,26,21,22,21,26,24,0,90,10,1017,1.75,27,19,21,113,113,113,0,6,11.6,météo idéale
2009-07-07,25,21,21,21,25,22,0,84,10,1017,0.375,26,18,21,113,113,113,0,6,11.6,météo idéale
2009-07-08,25,20,19,20,25,23,0,87,10,1017,0.625,26,18,20,113,113,113,0,6,11.6,météo idéale
2009-07-09,26,20,18,20,26,24,0,86,10,1019,0,27,18,20,113,113,113,0,6,11.6,météo idéale
2009-07-10,27,20,19,20,27,24,0,85,10,1019,0,27,18,20,113,113,113,0,6,11.6,météo idéale
2009-07-11,27,21,19,21,27,24,0,84,10,1019,1.625,27,18,21,113,113,113,0,6,11.6,météo idéale
2009-07-12,27,20,21,20,27,25,0,84,10,1018,0,28,18,20,113,113,113,0,6,11.6,météo idéale
2009-07-13,27,21,24,21,27,24,0,85,10,1017,2.25,28,19,21,113,113,113,0,6,11.6,météo idéale
2009-07-14,25,21,22,21,25,22,0,84,10,1019,2.25,26,18,21,113,113,113,0,6,11.6,météo idéale
2009-07-15,26,19,22,19,26,24,0,89,10,1019,0.25,27,18,19,113,113,113,0,6,11.6,météo idéale
2009-07-16,27,21,21,21,27,24,0,77,10,1023,5.875,28,18,21,113,113,113,0,6,11.6,météo idéale
2009-07-17,27,19,21,19,27,24,0,89,10,1023,10,28,18,19,113,113,113,0,6,11.6,météo idéale
2009-07-18,28,20,20,20,28,26,0,80,10,1021,0,28,19,20,113,113,113,0,7,11.6,météo idéale
2009-07-19,31,22,21,22,31,28,0,83,10,1017,9.75,31,20,22,113,113,113,0,7,11.6,météo idéale
2009-07-20,38,26,19,26,38,35,0,47,10,1017,14.75,40,17,26,113,113,113,0,8,11.6,météo correcte
2009-07-21,35,30,18,30,35,28,0,42,10,1016,33.625,35,19,30,113,116,116,0,8,11.6,météo favorable
2009-07-22,29,24,23,24,29,24,0,79,10,1017,5.25,30,21,24,113,113,113,0,7,11.6,météo idéale
2009-07-23,28,22,23,22,28,25,0,83,10,1018,0,29,20,22,113,113,113,0,7,11.6,météo idéale
2009-07-24,28,21,25,21,27,26,0,88,10,1020,0.875,29,21,21,113,113,113,0,7,11.6,météo idéale
2009-07-25,31,21,19,21,31,29,0,71,10,1020,22.125,32,16,21,116,113,113,0,7,11.6,météo idéale
2009-07-26,34,25,18,25,33,30,0,63,10,1016,43.625,35,19,25,119,116,113,0,7,10.4,météo favorable
2009-07-27,31,24,24,24,31,27,0,79,10,1016,20.5,33,20,24,116,113,113,0,7,11.6,météo idéale
2009-07-28,32,23,25,23,32,31,0,67,10,1016,4.75,33,18,23,113,113,113,0,7,11.6,météo idéale
2009-07-29,31,23,26,23,31,29,0,69,10,1020,5.875,33,18,23,113,113,113,0,7,11.6,météo idéale
2009-07-30,32,23,23,23,32,30,0,67,10,1021,3.25,32,17,23,113,113,113,0,7,11.6,météo idéale
2009-07-31,32,24,23,24,32,28,0,65,10,1020,0.375,32,17,24,113,113,113,0,7,11.6,météo idéale
2009-08-01,30,23,22,23,30,26,0,68,10,1019,0,30,18,23,113,113,113,0,7,11.6,météo idéale
2009-08-02,27,20,24,20,27,24,0,92,10,1017,2.25,28,19,20,113,113,113,0,6,11.6,météo idéale
2009-08-03,27,21,23,21,27,25,0,83,10,1016,0.125,28,19,21,113,113,113,0,6,11.6,météo idéale
2009-08-04,29,21,20,21,29,26,0,78,10,1015,2.125,29,19,21,113,113,113,0,7,11.6,météo idéale
2009-08-05,29,22,19,22,29,25,0,73,10,1016,1.875,30,20,22,113,113,113,0,7,11.6,météo idéale
2009-08-06,28,20,22,20,28,25,0,92,10,1019,4.125,29,20,20,113,113,113,0,7,11.6,météo idéale
2009-08-07,28,20,24,20,28,25,0,89,10,1019,5.125,29,21,20,113,113,113,0,7,11.6,météo idéale
2009-08-08,27,20,24,20,27,23,0,84,10,1018,8.5,28,18,20,113,113,113,0,6,11.6,météo idéale
2009-08-09,25,18,19,18,25,23,0,89,10,1016,12.375,26,18,18,113,113,113,0,6,11.6,météo idéale
2009-08-10,26,19,22,19,26,24,0,88,10,1014,1.375,27,19,19,113,113,113,0,6,11.6,météo idéale
2009-08-11,29,21,21,21,29,26,0,90,10,1014,5.5,31,21,21,113,113,113,0,7,11.6,météo idéale
2009-08-12,30,22,22,22,30,29,0,89,10,1015,3.125,32,21,22,113,113,113,0,7,11.6,météo idéale
2009-08-13,31,23,22,23,31,30,0,79,10,1013,2,33,20,23,113,113,113,0,7,11.6,météo idéale
2009-08-14,32,25,23,25,32,29,0,74,10,1012,1.25,33,21,25,113,113,113,0,7,11.6,météo idéale
2009-08-15,30,24,19,24,30,27,0,69,10,1014,2.875,32,20,24,113,113,113,0,7,11.6,météo idéale
2009-08-16,30,22,19,22,30,26,0,84,10,1016,2.5,32,21,22,113,113,113,0,7,11.6,météo idéale
2009-08-17,29,22,21,22,29,25,0,86,10,1016,2.25,30,20,22,113,113,113,0,7,11.6,météo idéale
2009-08-18,28,22,19,22,28,26,0,90,10,1016,8.375,30,21,22,113,113,113,0,7,11.6,météo idéale
